,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0,2.3389367036100888,0.5953070049435789,-0.48557353744379705,1.4126421544708851,1.4556773516248311,0.08087412072578055,-0.926417228991004,0.0,1.1399896734977093,-1.240949960093365,0.3386572585226922,0.38547835076364567,1.7590272958887705,-0.6042226648674347,1.1497255843805314,-0.13834730583581134,2.417256938406175,-0.3486541409787573,0.5145439999004777,0.0,1.625074420777404,-0.5894870394446372,-0.4209241940981501,0.26452002850644313,0.2250556917160874,2.3034332154977335,-0.613495296030161,-1.0722466398422938,-0.9820078512815046,-1.1568405801129351,-0.6738150570956327,-1.1504388612192238,0
1,0.9043262994058343,0.5953070049435789,0.36465323474957023,-0.479461687963922,2.3162875181413214,0.08087412072578055,2.072802760805061,0.0,1.1399896734977093,0.8058342658109787,1.5710527778403243,0.38547835076364567,-0.9545049734140638,0.6244214628860576,1.1497255843805314,-0.13834730583581134,-0.916121146864049,-1.355002184781917,0.5145439999004777,0.0,-0.6153564336589701,1.327801506074231,2.3757246887234578,1.1903401282789945,0.2250556917160874,-0.408245051731365,0.18636109879408425,0.33038077779345465,-0.32538170594700594,-0.054819905983480535,-0.6738150570956327,-0.3083748980695512,0
2,0.3525530670195827,0.5953070049435789,-1.2372232925712667,1.4126421544708851,2.0703988991366096,0.08087412072578055,-0.1766122315419878,0.0,0.22737710982629616,0.8058342658109787,0.4372489000681028,0.38547835076364567,-0.04999421697978566,1.033969505470555,-1.5725776785016932,-0.13834730583581134,0.41020041358393955,1.1176746140387783,-0.6758240208528897,0.0,-0.6153564336589701,-0.3155886757990846,-0.4209241940981501,-0.6613000712661082,0.2250556917160874,-0.408245051731365,0.18636109879408425,-1.0722466398422938,0.0029313667202433597,0.7716955996136103,1.5091229791150123,0.2530010773635638,0
3,-0.0888655188894186,-2.371138070537984,1.5574351412469318,1.4126421544708851,-0.14259867190579345,1.0715820996165912,-0.926417228991004,0.0,-1.5978480175165302,0.8058342658109787,0.5358405416135134,-1.013665292748846,0.8545165394544925,1.033969505470555,-1.5725776785016932,1.2174562913551412,0.2389050524085847,-0.0025467033942815935,-0.6758240208528897,0.0,-0.6153564336589701,-0.04169031215353201,-0.4209241940981501,-0.6613000712661082,-0.9306888212014619,-0.14998997866192704,-1.4133516908544062,0.33038077779345465,0.4954009757211173,0.7716955996136103,-0.6738150570956327,1.3757530282297938,0
4,-1.3027666301391723,-0.8879155327972025,-0.5003600900036818,1.4126421544708851,1.8245102801318982,-1.900541837055841,-0.926417228991004,0.0,0.22737710982629616,0.8058342658109787,0.38795307929539746,-2.412808936261338,-0.9545049734140638,1.4435175480550524,1.1497255843805314,1.2174562913551412,-1.1308226255189437,-0.8704798197679932,-0.6758240208528897,0.0,1.625074420777404,-0.3155886757990846,-0.4209241940981501,1.1903401282789945,-0.9306888212014619,-1.3121378074743977,0.9862174936183296,0.33038077779345465,-0.9820078512815046,-1.1568405801129351,-0.36196676620839774,-1.1504388612192238,1
5,1.6768088247465867,0.5953070049435789,1.6954429651391887,-0.479461687963922,-0.6343759099152164,-0.9098338581650303,-0.926417228991004,0.0,1.1399896734977093,-1.240949960093365,-1.7317672139309297,0.38547835076364567,1.7590272958887705,-0.6042226648674347,1.1497255843805314,-0.13834730583581134,2.1377638892696256,-0.552139510482434,-0.2790346806017673,0.0,-0.6153564336589701,-0.5894870394446372,-0.4209241940981501,1.1903401282789945,-0.9306888212014619,2.5616882885671717,-0.613495296030161,-2.4748740574780426,-0.32538170594700594,-0.6058302430482079,-0.36196676620839774,-0.027686910352993706,0
6,1.125035592360335,0.5953070049435789,-1.4664148572494788,-0.479461687963922,-0.01965436240343772,1.0715820996165912,-0.926417228991004,0.0,-0.6852354538451171,-1.240949960093365,-0.05570930765895005,0.38547835076364567,-0.9545049734140638,-1.0137707074519322,0.24229116341978993,1.2174562913551412,-0.9218380501418421,-1.2391655788480527,0.5145439999004777,0.0,-0.6153564336589701,-0.8633854030901899,-0.4209241940981501,0.26452002850644313,-0.9306888212014619,-0.5373725882660839,-0.613495296030161,0.33038077779345465,-0.8178513149478799,-0.6058302430482079,-0.050118475321162724,-1.1504388612192238,0
7,-1.1924119836619218,0.5953070049435789,-1.015425004172997,-0.479461687963922,0.9639001136154082,1.0715820996165912,0.5731927659070284,0.0,1.1399896734977093,0.8058342658109787,-0.1543009492043606,-2.412808936261338,-0.9545049734140638,-1.0137707074519322,0.24229116341978993,-0.13834730583581134,-0.8794906184544861,-1.1261337333484223,-0.6758240208528897,0.0,-0.6153564336589701,-0.04169031215353201,-0.4209241940981501,0.26452002850644313,2.536544717551186,-1.05388273440496,0.18636109879408425,1.7330081954292031,-0.6536947786142553,-0.6058302430482079,-0.6738150570956327,-0.5890628857861088,0
8,-1.4131212766164225,-2.371138070537984,0.06892218355187725,1.4126421544708851,0.4721228756059852,-0.9098338581650303,-0.926417228991004,0.0,1.1399896734977093,-1.240949960093365,0.6344321831589239,0.38547835076364567,-0.9545049734140638,1.4435175480550524,-0.6651432575409516,-0.13834730583581134,-0.9370831255492902,-1.001882846111856,-0.6758240208528897,0.0,-0.6153564336589701,-0.5894870394446372,-0.4209241940981501,0.26452002850644313,0.2250556917160874,-1.3121378074743977,-0.613495296030161,0.33038077779345465,-0.9820078512815046,-1.1568405801129351,-0.6738150570956327,-1.1504388612192238,0
9,-1.0820573371846716,0.5953070049435789,-0.47818026116385476,-0.479461687963922,-1.0032088384222835,-0.9098338581650303,-0.926417228991004,0.0,0.22737710982629616,-1.240949960093365,0.14147397543187107,0.38547835076364567,0.8545165394544925,-0.19467462228293725,-1.5725776785016932,-0.13834730583581134,0.20185104968214823,-1.155303241864456,-0.6758240208528897,0.0,-0.6153564336589701,-1.1372837667357425,-0.4209241940981501,1.1903401282789945,-0.9306888212014619,-0.279117515196646,0.18636109879408425,0.33038077779345465,0.33124443938749265,0.7716955996136103,-0.6738150570956327,0.8143770527966788,0
